Days,Open,High,Low,Close,Volume
4171.0,0.53925,0.55400,0.53925,0.55225,323712000
4172.0,0.55050,0.55900,0.54475,0.55650,313320000
4175.0,0.55475,0.55850,0.53750,0.54375,342812000
4176.0,0.54425,0.55050,0.54325,0.54650,256888000
4177.0,0.54000,0.54350,0.53375,0.53675,529460000
4178.0,0.53675,0.54625,0.53675,0.54250,283052000
4179.0,0.53900,0.54225,0.52650,0.52775,323728000
4182.0,0.52500,0.52925,0.52100,0.52675,306548000
4183.0,0.52575,0.53400,0.52050,0.53325,256892000
4184.0,0.53300,0.54250,0.53175,0.53950,233544000
4185.0,0.54400,0.55200,0.54250,0.54850,299404000
4186.0,0.54850,0.55300,0.54175,0.54675,355656000
4189.0,0.54775,0.55075,0.53625,0.54450,514236000
4190.0,0.54550,0.54975,0.52625,0.53050,414064000
4191.0,0.52975,0.53250,0.52275,0.52525,253368000
4192.0,0.52525,0.53250,0.52525,0.52925,350460000
4193.0,0.52500,0.52550,0.51625,0.51850,421296000
4196.0,0.51250,0.51775,0.50225,0.50300,391724000
4197.0,0.50600,0.50825,0.49925,0.50275,315916000
4198.0,0.51525,0.52250,0.50550,0.51000,302892000
4199.0,0.50975,0.51375,0.50725,0.51050,145764000
4203.0,0.50625,0.51325,0.50050,0.50425,214776000
4204.0,0.50125,0.50325,0.47900,0.49475,594252000
4205.0,0.49200,0.49500,0.48725,0.49125,332492000
4206.0,0.49900,0.50125,0.48225,0.48525,357588000
4207.0,0.49150,0.49825,0.49025,0.49375,216708000
4210.0,0.49875,0.49975,0.49375,0.49700,212472000
4211.0,0.49775,0.49825,0.49075,0.49725,249216000
4212.0,0.49600,0.49925,0.48925,0.49375,265732000
4213.0,0.49675,0.50475,0.49500,0.50475,282848000
4214.0,0.50300,0.50350,0.49525,0.50175,220372000
4217.0,0.50175,0.50375,0.49125,0.49250,188412000
4218.0,0.49150,0.50175,0.49150,0.49475,149720000
4219.0,0.49125,0.49125,0.47925,0.48525,356472000
4220.0,0.48625,0.49850,0.48525,0.49125,169916000
4221.0,0.49475,0.49525,0.48350,0.48550,188844000
4224.0,0.48125,0.48825,0.47725,0.48275,192420000
4225.0,0.48400,0.49650,0.47900,0.49325,198308000
4226.0,0.49225,0.50325,0.49025,0.49925,232680000
4227.0,0.49800,0.50550,0.49800,0.50050,190180000
4228.0,0.50250,0.50275,0.49575,0.49875,218340000
4231.0,0.50275,0.50775,0.49625,0.50725,397132000
4232.0,0.50550,0.51075,0.50350,0.50925,260100000
4233.0,0.52175,0.52225,0.51350,0.51450,234628000
4234.0,0.51325,0.51700,0.50275,0.51125,655676000
4235.0,0.56150,0.58425,0.54700,0.57450,1405248000
4238.0,0.57050,0.59875,0.56700,0.5945,662304000
4239.0,0.58575,0.59725,0.58575,0.5915,435008000
4240.0,0.58200,0.59725,0.58200,0.5930,384048000
4241.0,0.59375,0.59500,0.58650,0.5880,276884000
4242.0,0.58750,0.59200,0.58400,0.5885,214652000
4245.0,0.58750,0.58750,0.57750,0.58475,273880000
4246.0,0.58050,0.58450,0.57250,0.57700,287084000
4247.0,0.57625,0.58275,0.56850,0.57475,249248000
4248.0,0.56825,0.57100,0.55125,0.55400,426932000
4249.0,0.55000,0.55925,0.53625,0.53675,382664000
4252.0,0.50675,0.54575,0.50000,0.51775,682284000
4253.0,0.54050,0.54250,0.50700,0.50700,622684000
4254.0,0.52350,0.54575,0.51950,0.54525,614976000
4255.0,0.55100,0.56600,0.54775,0.56575,463764000
4256.0,0.56575,0.57175,0.56175,0.56825,320944000
4259.0,0.56550,0.56950,0.55975,0.56200,219352000
4260.0,0.54575,0.55500,0.53500,0.53900,353408000
4261.0,0.55375,0.55550,0.54450,0.55525,344044000
4262.0,0.56350,0.56625,0.55575,0.55675,262556000
4263.0,0.54725,0.55600,0.54350,0.54375,287972000
4267.0,0.55700,0.56925,0.55475,0.56700,238448000
4268.0,0.56875,0.57350,0.55450,0.55575,289392000
4269.0,0.55250,0.57150,0.55000,0.56450,357076000
4270.0,0.55825,0.57000,0.55600,0.56625,301584000
4273.0,0.56900,0.57075,0.56425,0.56725,192460000
4274.0,0.56750,0.57650,0.56575,0.57350,327976000
4275.0,0.57250,0.58075,0.56825,0.57750,173508000
4276.0,0.58750,0.59275,0.58150,0.58275,268712000
4277.0,0.57475,0.58725,0.57125,0.58225,326412000
4280.0,0.58300,0.58950,0.58000,0.58825,281840000
4281.0,0.57550,0.57950,0.56925,0.57225,228356000
4282.0,0.57275,0.57850,0.57050,0.57500,161632000
4283.0,0.57150,0.59200,0.56250,0.58600,382440000
4284.0,0.59325,0.60175,0.58450,0.59025,369692000
4287.0,0.59025,0.59400,0.57875,0.58250,395584000
4288.0,0.58875,0.59375,0.58050,0.59275,380736000
4289.0,0.59825,0.61700,0.59475,0.61625,556380000
4290.0,0.61625,0.61800,0.58675,0.60425,489296000
4291.0,0.60100,0.62000,0.59475,0.62000,386144000
4294.0,0.62400,0.64325,0.62075,0.63550,482024000
4295.0,0.62875,0.6465,0.62625,0.64375,453216000
4296.0,0.64525,0.6570,0.63475,0.65050,310152000
4297.0,0.64775,0.6560,0.63675,0.65425,460068000
4298.0,0.65075,0.6570,0.63950,0.65175,423248000
4301.0,0.65250,0.6625,0.64775,0.65875,227588000
4302.0,0.65350,0.66400,0.65125,0.66000,298444000
4303.0,0.66075,0.69475,0.66000,0.68400,612148000
4304.0,0.68525,0.69975,0.67825,0.68575,526048000
4305.0,0.68800,0.70300,0.68625,0.69650,448396000
4308.0,0.69875,0.70200,0.68725,0.69525,294712000
4309.0,0.69225,0.69750,0.68700,0.69425,264824000
4310.0,0.69850,0.70275,0.68400,0.68525,386280000
4311.0,0.69325,0.71225,0.69225,0.71000,306884000
4312.0,0.71625,0.71950,0.70550,0.71475,381776000
4315.0,0.71525,0.71700,0.70500,0.71150,247436000
4316.0,0.70800,0.71550,0.70750,0.71100,208268000
4317.0,0.71550,0.71675,0.70500,0.71675,217036000
4318.0,0.70525,0.71250,0.69075,0.69200,327168000
4319.0,0.69950,0.71425,0.69425,0.70925,301160000
4322.0,0.71150,0.71825,0.70725,0.71750,190088000
4323.0,0.71325,0.71725,0.70450,0.71250,376768000
4324.0,0.71050,0.71575,0.69750,0.70075,442264000
4325.0,0.70425,0.70625,0.69075,0.69275,478800000
4326.0,0.76125,0.79850,0.74550,0.78875,1172272000
4329.0,0.78100,0.78750,0.77425,0.78525,492568000
4330.0,0.77500,0.77925,0.75375,0.77025,552260000
4331.0,0.77075,0.77625,0.76000,0.76275,619896000
4332.0,0.76100,0.76800,0.75675,0.76000,291080000
4333.0,0.76075,0.76400,0.74125,0.74500,292940000
4336.0,0.75475,0.76050,0.74875,0.76000,344280000
4337.0,0.76200,0.76650,0.75675,0.76000,257048000
4338.0,0.76025,0.77675,0.75200,0.77575,350216000
4339.0,0.77850,0.78575,0.77225,0.77800,254072000
4340.0,0.78375,0.78925,0.77900,0.78475,239744000
4343.0,0.79125,0.79125,0.77025,0.77300,242552000
4344.0,0.77300,0.78600,0.76950,0.77925,195428000
4345.0,0.77775,0.78700,0.77550,0.77825,138300000
4347.0,0.77975,0.78725,0.77575,0.78475,86996000
4350.0,0.78550,0.79650,0.78475,0.79300,327244000
4351.0,0.80000,0.81950,0.79925,0.81875,409496000
4352.0,0.82000,0.82850,0.81075,0.81250,294240000
4353.0,0.81900,0.82750,0.80675,0.81075,246656000
4354.0,0.81075,0.84525,0.81075,0.84375,458756000
4357.0,0.84350,0.84350,0.82525,0.82775,333588000
4358.0,0.81750,0.84250,0.81225,0.83900,314488000
4359.0,0.83875,0.84375,0.80925,0.81775,372676000
4360.0,0.82025,0.82900,0.81750,0.82450,236596000
4361.0,0.81625,0.82200,0.81050,0.81225,227320000
4364.0,0.81300,0.81875,0.80450,0.81425,275892000
4365.0,0.82350,0.83000,0.81900,0.82425,307296000
4366.0,0.82600,0.83200,0.81875,0.82925,236356000
4367.0,0.83050,0.83900,0.81625,0.81675,254160000
4368.0,0.81100,0.81925,0.80250,0.80350,395896000
4371.0,0.81225,0.82325,0.80500,0.82250,284216000
4372.0,0.82500,0.83150,0.81825,0.82325,130012000
4373.0,0.82450,0.82975,0.82300,0.82650,122524000
4374.0,0.82400,0.83125,0.82275,0.82925,52448000
4378.0,0.82050,0.82850,0.80900,0.82850,142024000
4379.0,0.82900,0.84450,0.82675,0.84200,203660000
4380.0,0.84125,0.84850,0.83450,0.83475,180344000
4381.0,0.83350,0.83725,0.8240,0.82400,148528000
4385.0,0.80725,0.81450,0.8010,0.80925,358076000
4386.0,0.82450,0.83600,0.8125,0.82225,490272000
4387.0,0.80875,0.81250,0.7790,0.78825,449344000
4388.0,0.76850,0.77375,0.7470,0.75700,645304000
4389.0,0.76675,0.76750,0.73925,0.74075,398472000
4392.0,0.74150,0.74725,0.72875,0.74200,409372000
4393.0,0.75525,0.76550,0.74925,0.75450,469356000
4394.0,0.76025,0.76525,0.73075,0.73150,481672000
4395.0,0.71650,0.72500,0.69550,0.71675,600236000
4396.0,0.68800,0.69625,0.66600,0.67775,841452000
4400.0,0.69175,0.71125,0.68050,0.68325,457140000
4401.0,0.67025,0.69575,0.66125,0.68700,481180000
4402.0,0.69450,0.70575,0.68025,0.69500,481456000
4403.0,0.70825,0.71600,0.70675,0.71125,257996000
4406.0,0.71100,0.71925,0.70900,0.71050,270728000
4407.0,0.71200,0.72050,0.70475,0.71750,227944000
4408.0,0.71650,0.71875,0.69550,0.70900,231700000
4409.0,0.71475,0.71725,0.68750,0.70125,276776000
4410.0,0.70725,0.73375,0.70450,0.73225,310504000
4413.0,0.7315,0.73625,0.72525,0.73250,289884000
4414.0,0.7250,0.72875,0.69650,0.70150,341908000
4415.0,0.7070,0.71125,0.68875,0.70500,326772000
4416.0,0.7060,0.72125,0.69825,0.70525,348140000
4417.0,0.7005,0.70825,0.65875,0.66075,600428000
4420.0,0.65075,0.65400,0.62125,0.63050,608852000
4421.0,0.62300,0.66375,0.62000,0.63725,425372000
4422.0,0.64125,0.65975,0.63225,0.63575,335800000
4423.0,0.61950,0.63900,0.61950,0.63250,340144000
4424.0,0.64250,0.64450,0.61875,0.64325,340816000
4428.0,0.65250,0.67575,0.65050,0.67475,485352000
4429.0,0.68325,0.69800,0.68050,0.69150,771468000
4430.0,0.74825,0.77450,0.74750,0.75100,1068660000
4431.0,0.74700,0.76775,0.74125,0.76100,525628000
4434.0,0.77200,0.79675,0.77050,0.78800,449668000
4435.0,0.78175,0.79750,0.7780,0.79000,369380000
4436.0,0.78675,0.79675,0.7650,0.79550,336852000
4437.0,0.79850,0.80125,0.7830,0.79725,349616000
4438.0,0.80100,0.80300,0.7840,0.79200,361964000
4441.0,0.79025,0.80050,0.7835,0.78400,323344000
4442.0,0.78600,0.81875,0.78475,0.81875,348700000
4443.0,0.81425,0.82650,0.81275,0.82350,233812000
4444.0,0.82250,0.82600,0.80525,0.81625,302004000
4445.0,0.82250,0.82325,0.80750,0.81375,175304000
4448.0,0.80925,0.81475,0.79800,0.80850,239968000
4449.0,0.80025,0.80500,0.79125,0.79375,274940000
4450.0,0.80075,0.80200,0.78300,0.79325,222788000
4451.0,0.79800,0.80250,0.77600,0.79200,286084000
4452.0,0.80375,0.80575,0.79425,0.80550,277400000
4455.0,0.80175,0.81075,0.79800,0.80750,190312000
4456.0,0.80325,0.80850,0.78925,0.80350,226216000
4457.0,0.79750,0.83025,0.79375,0.82750,363644000
4458.0,0.82450,0.82850,0.80925,0.82050,353680000
4459.0,0.83025,0.85625,0.82500,0.84525,545512000
4462.0,0.83775,0.84800,0.82875,0.84775,337780000
4463.0,0.8450,0.85225,0.83575,0.84625,242012000
4464.0,0.8500,0.86700,0.84625,0.86075,429008000
4465.0,0.8530,0.86350,0.85025,0.86200,244956000
4469.0,0.8605,0.87450,0.85950,0.87075,265388000
4470.0,0.8670,0.88675,0.86500,0.88475,261812000
4471.0,0.88800,0.90625,0.88750,0.89400,376700000
4472.0,0.89800,0.90000,0.88375,0.89075,379884000
4473.0,0.88525,0.90425,0.87850,0.90375,348292000
4476.0,0.91125,0.91600,0.89150,0.89500,393940000
4477.0,0.88700,0.90200,0.88350,0.89375,339568000
4478.0,0.88250,0.89550,0.86575,0.89500,453376000
4479.0,0.88925,0.89725,0.88200,0.88575,378104000
4480.0,0.89300,0.89875,0.88275,0.89150,255936000
4483.0,0.89675,0.91175,0.89400,0.89700,387524000
4484.0,0.90000,0.90125,0.87850,0.89600,292764000
4485.0,0.90000,0.91875,0.90000,0.91850,350716000
4486.0,0.91600,0.92500,0.91225,0.92100,416564000
4487.0,0.92075,0.93650,0.91775,0.92825,436972000
4490.0,0.92650,0.92650,0.91525,0.92425,307320000
4491.0,0.92775,0.92950,0.90200,0.90775,309152000
4492.0,0.90625,0.91675,0.90525,0.91125,200172000
4493.0,0.91150,0.91575,0.90625,0.91025,178280000
4494.0,0.91325,0.91950,0.90375,0.90675,223540000
4497.0,0.90700,0.91625,0.90450,0.91125,191972000
4498.0,0.91675,0.92725,0.90800,0.91200,214536000
4499.0,0.90975,0.93325,0.90800,0.93275,352396000
4500.0,0.92700,0.93250,0.90275,0.90500,381224000
4501.0,0.90125,0.90325,0.87850,0.88825,321904000
4504.0,0.89675,0.90550,0.89250,0.90000,256076000
4505.0,0.88975,0.89350,0.88150,0.88925,224024000
4506.0,0.87850,0.87925,0.86000,0.86900,525764000
4507.0,0.87625,0.88450,0.86775,0.87425,246884000
4508.0,0.87275,0.88550,0.87100,0.88325,183240000
4511.0,0.88550,0.88925,0.87475,0.88200,333336000
4512.0,0.88750,0.90050,0.87900,0.89900,269676000
4513.0,0.90175,0.9115,0.89675,0.90150,328176000
4514.0,0.90800,0.9120,0.87325,0.88925,670540000
4515.0,0.97975,1.0250,0.97500,1.02450,2110256000
4518.0,1.01675,1.0700,1.01350,1.05475,973032000
4519.0,1.05000,1.0645,1.03650,1.05700,628392000
4520.0,1.05000,1.09625,1.05000,1.08400,541072000
4521.0,1.07975,1.09650,1.07825,1.08875,398880000
4522.0,1.09550,1.11275,1.09375,1.10825,391084000
4525.0,1.11300,1.11725,1.10325,1.11000,413636000
4526.0,1.11050,1.13750,1.10750,1.13400,415788000
4527.0,1.13750,1.14225,1.12025,1.12925,458076000
4528.0,1.13125,1.14950,1.12800,1.14125,309964000
4529.0,1.14250,1.14925,1.13875,1.14750,277416000
4533.0,1.15250,1.17050,1.15175,1.16800,412524000
4534.0,1.16250,1.18150,1.15900,1.17025,387132000
4535.0,1.1765,1.18850,1.16500,1.17850,329208000
4536.0,1.1670,1.16850,1.14150,1.16200,461076000
4539.0,1.1650,1.17400,1.15000,1.15600,322512000
4540.0,1.1630,1.16950,1.15775,1.15825,193400000
4541.0,1.1585,1.16275,1.14500,1.15450,234616000
4542.0,1.15050,1.18625,1.14800,1.18450,472168000
4543.0,1.17050,1.18100,1.15350,1.15500,400024000
4546.0,1.15625,1.19250,1.15625,1.16975,475588000
4547.0,1.16700,1.17750,1.15400,1.17200,298344000
4548.0,1.18175,1.19425,1.16875,1.18400,301036000
4549.0,1.17525,1.19075,1.16375,1.18875,246456000
4550.0,1.19025,1.19050,1.16325,1.16800,471000000
4553.0,1.18675,1.20425,1.18600,1.18900,293768000
4554.0,1.19400,1.19725,1.18000,1.18175,212508000
4555.0,1.18425,1.19200,1.17875,1.18075,202620000
4556.0,1.19200,1.21350,1.19125,1.21225,297880000
4557.0,1.16250,1.18400,1.13250,1.14325,1017684000
4560.0,1.13375,1.14250,1.11425,1.13100,449088000
4561.0,1.15250,1.15375,1.13175,1.14750,381920000
4562.0,1.15750,1.17525,1.15450,1.16625,318932000
4563.0,1.16825,1.18250,1.15875,1.17525,430940000
4564.0,1.16875,1.18400,1.16250,1.16650,218488000
4568.0,1.16000,1.18575,1.15075,1.18375,371084000
4569.0,1.17550,1.19825,1.16950,1.19125,273104000
4570.0,1.19925,1.22650,1.19375,1.22225,395400000
4571.0,1.23525,1.27725,1.2305,1.27125,481932000
4574.0,1.28950,1.31000,1.2880,1.30050,448776000
4575.0,1.31500,1.33200,1.2985,1.32000,436760000
4576.0,1.32250,1.33000,1.3175,1.31950,324604000
4577.0,1.32650,1.34500,1.3155,1.33300,316892000
4578.0,1.31600,1.32350,1.29600,1.31750,428616000
4581.0,1.33375,1.33575,1.31925,1.32425,252992000
4582.0,1.32350,1.34325,1.32100,1.33800,382652000
4583.0,1.34250,1.36275,1.33700,1.35550,296460000
4584.0,1.35250,1.35675,1.32600,1.33050,361308000
4585.0,1.33525,1.36675,1.32550,1.36675,315768000
4588.0,1.37500,1.39525,1.36900,1.39200,312528000
4589.0,1.40425,1.42300,1.40225,1.41575,514508000
4590.0,1.42800,1.43050,1.39300,1.40150,446676000
4591.0,1.40475,1.41500,1.40025,1.40450,221916000
4592.0,1.40975,1.43125,1.38450,1.42750,409588000
4595.0,1.43350,1.43875,1.40900,1.41825,301120000
4596.0,1.42500,1.42575,1.38750,1.40100,282748000
4597.0,1.39925,1.40750,1.39150,1.40475,299828000
4598.0,1.41150,1.43725,1.40875,1.43075,272712000
4599.0,1.44725,1.45575,1.44025,1.45500,371588000
4602.0,1.47500,1.47850,1.45300,1.46850,305064000
4603.0,1.47575,1.48650,1.46850,1.47225,372344000
4604.0,1.48525,1.48750,1.45800,1.46275,375740000
4605.0,1.47050,1.49875,1.46750,1.49250,681064000
4606.0,1.54750,1.58450,1.51575,1.57600,1425744000
4609.0,1.57775,1.58750,1.55325,1.57450,573304000
4610.0,1.57225,1.57475,1.56025,1.56500,287652000
4611.0,1.56500,1.56850,1.51650,1.52875,595212000
4612.0,1.52650,1.55500,1.52050,1.55250,331684000
4613.0,1.55175,1.56825,1.54500,1.55650,291560000
4616.0,1.56125,1.56525,1.54275,1.56300,244748000
4617.0,1.57600,1.58300,1.56825,1.57275,339764000
4618.0,1.57825,1.57900,1.54125,1.54850,298448000
4619.0,1.54900,1.54975,1.51900,1.53825,406032000
4620.0,1.54225,1.55950,1.53000,1.55075,300024000
4623.0,1.55700,1.56325,1.54725,1.54975,274652000
4624.0,1.54775,1.55600,1.53650,1.54075,285544000
4625.0,1.54375,1.54800,1.52900,1.53350,388544000
4626.0,1.53475,1.58450,1.53350,1.57875,428492000
4627.0,1.58200,1.58375,1.54550,1.56325,323148000
4631.0,1.56875,1.57800,1.56075,1.57800,306812000
4632.0,1.57300,1.58075,1.54575,1.55475,397988000
4633.0,1.55325,1.56850,1.53550,1.56600,315808000
4634.0,1.54875,1.55750,1.47500,1.48800,697760000
4637.0,1.46825,1.52175,1.43300,1.51875,598260000
4638.0,1.51500,1.53250,1.48825,1.49675,471768000
4639.0,1.50025,1.51500,1.48775,1.51000,319048000
4640.0,1.51250,1.56900,1.50900,1.56725,515212000
4641.0,1.57275,1.58125,1.55300,1.57100,902444000
4644.0,1.5875,1.63150,1.58025,1.59175,417128000
4645.0,1.6100,1.61000,1.56850,1.57725,331112000
4646.0,1.5820,1.62450,1.58175,1.62150,336212000
4647.0,1.6310,1.63600,1.61625,1.62550,308732000
4648.0,1.6275,1.63225,1.61650,1.62375,276132000
4651.0,1.60525,1.61500,1.58825,1.6085,230040000
4652.0,1.60225,1.66600,1.60150,1.6635,402752000
4653.0,1.66600,1.67075,1.64825,1.6695,319788000
4654.0,1.66675,1.69025,1.65125,1.6850,336684000
4655.0,1.69425,1.72975,1.68425,1.7130,429932000
4658.0,1.71300,1.73775,1.70825,1.71125,242596000
4659.0,1.71375,1.74250,1.69475,1.70750,281624000
4660.0,1.72200,1.73950,1.70050,1.70575,305440000
4661.0,1.68525,1.69575,1.65650,1.68350,360212000
4662.0,1.69475,1.69925,1.66650,1.67125,286260000
4665.0,1.68000,1.6890,1.66175,1.67750,287876000
4666.0,1.67200,1.6745,1.64050,1.65325,388540000
4667.0,1.64650,1.6695,1.63275,1.66075,419920000
4668.0,1.64125,1.6450,1.59250,1.63375,390116000
4669.0,1.65375,1.6650,1.64000,1.64975,330636000
4672.0,1.64950,1.66500,1.63800,1.64025,195328000
4673.0,1.66300,1.67475,1.65625,1.66525,269372000
4674.0,1.65400,1.66950,1.64550,1.66175,199060000
4675.0,1.68125,1.69875,1.65750,1.69325,312084000
4676.0,1.68725,1.69150,1.67250,1.68850,279508000
4679.0,1.70000,1.76975,1.69975,1.76775,339836000
4680.0,1.76475,1.80750,1.75625,1.79675,397460000
4681.0,1.78175,1.82375,1.78000,1.80400,333792000
4682.0,1.81775,1.82125,1.75975,1.76700,388664000
4683.0,1.77550,1.80250,1.76075,1.76400,290856000
4686.0,1.76975,1.79075,1.76875,1.77900,252388000
4687.0,1.78550,1.79525,1.70725,1.72625,473224000
4688.0,1.73950,1.76300,1.71600,1.71900,295848000
4689.0,1.72700,1.72850,1.66600,1.69900,309664000
4690.0,1.68775,1.71825,1.66450,1.68925,328780000
4693.0,1.73875,1.79300,1.7375,1.78175,487580000
4694.0,1.78850,1.79425,1.7625,1.77900,429884000
4695.0,1.73075,1.77250,1.7180,1.74900,456532000
4696.0,1.78725,1.78750,1.6690,1.69425,869280000
4697.0,1.98775,2.21925,1.9625,2.19925,2175344000
4700.0,2.20225,2.20475,2.09050,2.09100,1348796000
4701.0,2.10725,2.18625,2.09825,2.15475,626092000
4702.0,2.18350,2.31400,2.15875,2.29075,987984000
4703.0,2.30775,2.36975,2.26625,2.30975,832988000
4704.0,2.30975,2.35825,2.29500,2.33400,576060000
4707.0,2.35225,2.35875,2.31000,2.32450,436436000
4708.0,2.33250,2.34350,2.30950,2.34125,330368000
4709.0,2.34300,2.38125,2.31925,2.34925,443236000
4711.0,2.36050,2.37750,2.33525,2.35400,195564000
4714.0,2.34675,2.36850,2.34000,2.35275,278736000
4715.0,2.35000,2.36100,2.31325,2.33125,444568000
4716.0,2.34000,2.35400,2.30250,2.30500,440500000
4717.0,2.30250,2.30425,2.11925,2.19100,1035524000
4718.0,2.15625,2.22000,2.12800,2.21125,478292000
4721.0,2.24975,2.31525,2.22500,2.29700,602284000
4722.0,2.30525,2.34325,2.28925,2.33475,498796000
4723.0,2.32100,2.38250,2.30250,2.37675,480804000
4724.0,2.37975,2.41550,2.32625,2.33700,381544000
4725.0,2.35500,2.35675,2.26775,2.29550,382312000
4728.0,2.24625,2.24875,2.18850,2.23975,601332000
4729.0,2.25225,2.30725,2.25125,2.27925,387796000
4730.0,2.31350,2.42775,2.28925,2.41125,983980000
4731.0,2.42250,2.49850,2.41500,2.46775,746548000
4732.0,2.49575,2.51750,2.44325,2.51025,1089528000
4735.0,2.49250,2.56125,2.47500,2.54075,744656000
4736.0,2.6145,2.65325,2.60300,2.62925,848056000
4737.0,2.6410,2.64875,2.59275,2.64575,576136000
4738.0,2.6705,2.72175,2.66325,2.67775,718612000
4739.0,2.6595,2.74600,2.65675,2.74450,647692000
4743.0,2.8015,2.93400,2.78050,2.93300,1194272000
4744.0,2.99000,2.99825,2.71725,2.73125,2295764000
4745.0,2.62250,2.78725,2.57000,2.78575,2175368000
4746.0,2.78375,2.79800,2.65750,2.66850,1212932000
4750.0,2.61000,2.65925,2.48450,2.55025,1501996000
4751.0,2.58500,2.63750,2.53825,2.60975,1199220000
4752.0,2.61325,2.64550,2.52625,2.54350,984296000
4753.0,2.57125,2.60625,2.53000,2.57750,822856000
4756.0,2.58750,2.70000,2.58750,2.68200,916248000
4757.0,2.69525,2.72975,2.64075,2.66175,880920000
4758.0,2.65000,2.65500,2.60375,2.62900,525664000
4759.0,2.60575,2.61750,2.54050,2.58600,625616000
4760.0,2.59000,2.62500,2.57650,2.58575,457820000
4764.0,2.57500,2.58000,2.51425,2.52775,580612000
4765.0,2.50600,2.58075,2.47775,2.57375,654424000
4766.0,2.57675,2.66150,2.57450,2.62900,644872000
4767.0,2.65200,2.67000,2.57800,2.60025,492024000
4770.0,2.59500,2.64750,2.59250,2.62725,369904000
4771.0,2.63750,2.68950,2.62250,2.68325,428052000
4772.0,2.72625,2.73250,2.65825,2.69475,522760000
4773.0,2.69750,2.74875,2.66750,2.74125,458800000
4774.0,2.74825,2.79725,2.72125,2.79425,471996000
4777.0,2.77300,2.77525,2.69775,2.75050,496004000
4778.0,2.72375,2.75125,2.70500,2.72950,362756000
4779.0,2.76450,2.85300,2.74650,2.84875,590004000
4780.0,2.83250,2.89350,2.80150,2.88475,483240000
4781.0,2.88625,2.89750,2.8475,2.85950,372744000
4784.0,2.85000,2.93325,2.8500,2.93275,506768000
4785.0,2.96750,3.02300,2.9475,2.97825,746224000
4786.0,2.96000,2.98275,2.9095,2.96525,449580000
4787.0,2.97150,2.97650,2.8900,2.90950,842568000
4788.0,2.99825,3.01750,2.81500,2.84050,1651092000
4791.0,2.83475,2.84950,2.70500,2.70950,1180724000
4792.0,2.69975,2.75375,2.65725,2.71950,850632000
4793.0,2.72250,2.74500,2.69400,2.72500,373020000
4794.0,2.73475,2.73600,2.64150,2.68125,647176000
4795.0,2.66750,2.68525,2.61975,2.68075,563740000
4799.0,2.70575,2.78075,2.70550,2.77675,551952000
4800.0,2.78550,2.79500,2.74975,2.76900,433772000
4801.0,2.63750,2.65975,2.49200,2.51225,1592888000
4802.0,2.42675,2.55000,2.39250,2.53650,1029904000
4805.0,2.55500,2.62550,2.53900,2.61025,715400000
4806.0,2.62000,2.63000,2.51950,2.53700,625360000
4807.0,2.59475,2.60925,2.52775,2.56975,504804000
